row_number,precinct,week,year,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,label
5178,77,44,2013,44,13,0,14,0,1,6,2013-10-28 through 2013-11-03
5179,24,44,2013,27,5,0,6,0,2,1,2013-10-28 through 2013-11-03
5180,75,44,2013,83,28,1,45,1,3,6,2013-10-28 through 2013-11-03
5181,26,44,2013,23,3,0,7,0,0,1,2013-10-28 through 2013-11-03
5182,66,44,2013,49,7,0,7,0,1,2,2013-10-28 through 2013-11-03
5183,49,44,2013,34,5,0,8,0,0,1,2013-10-28 through 2013-11-03
5184,70,44,2013,56,13,0,21,0,2,3,2013-10-28 through 2013-11-03
5185,45,44,2013,25,8,0,9,0,0,2,2013-10-28 through 2013-11-03
5186,83,44,2013,36,8,0,15,0,0,1,2013-10-28 through 2013-11-03
5187,114,44,2013,60,12,0,17,0,1,0,2013-10-28 through 2013-11-03
5188,62,44,2013,51,11,0,20,0,1,6,2013-10-28 through 2013-11-03
5189,60,44,2013,30,7,0,12,0,0,4,2013-10-28 through 2013-11-03
5190,67,44,2013,52,15,0,23,0,1,4,2013-10-28 through 2013-11-03
5191,61,44,2013,53,11,0,11,0,3,4,2013-10-28 through 2013-11-03
5192,79,44,2013,32,12,0,19,0,2,1,2013-10-28 through 2013-11-03
5193,28,44,2013,9,6,0,7,0,1,6,2013-10-28 through 2013-11-03
5194,81,44,2013,21,8,0,11,0,2,2,2013-10-28 through 2013-11-03
5195,30,44,2013,17,3,0,6,0,1,3,2013-10-28 through 2013-11-03
5196,84,44,2013,49,12,0,16,0,4,3,2013-10-28 through 2013-11-03
5197,106,44,2013,50,9,0,13,0,1,1,2013-10-28 through 2013-11-03
5198,90,44,2013,60,19,0,23,0,5,5,2013-10-28 through 2013-11-03
5199,32,44,2013,22,5,0,6,0,1,2,2013-10-28 through 2013-11-03
5200,33,44,2013,17,2,0,3,0,0,0,2013-10-28 through 2013-11-03
5201,34,44,2013,23,3,0,3,0,0,3,2013-10-28 through 2013-11-03
5202,102,44,2013,65,10,0,16,0,2,1,2013-10-28 through 2013-11-03
5203,46,44,2013,27,7,0,7,0,0,6,2013-10-28 through 2013-11-03
5204,40,44,2013,34,8,0,10,0,1,3,2013-10-28 through 2013-11-03
5205,107,44,2013,81,14,0,18,0,0,4,2013-10-28 through 2013-11-03
5206,41,44,2013,28,15,0,19,0,1,6,2013-10-28 through 2013-11-03
5207,122,44,2013,76,17,0,21,0,1,2,2013-10-28 through 2013-11-03
5208,43,44,2013,33,11,0,15,0,0,4,2013-10-28 through 2013-11-03
5209,42,44,2013,14,4,1,4,1,2,3,2013-10-28 through 2013-11-03
5210,5,44,2013,40,4,0,6,0,0,2,2013-10-28 through 2013-11-03
5211,44,44,2013,32,6,0,6,0,0,3,2013-10-28 through 2013-11-03
5212,48,44,2013,22,6,0,11,0,0,2,2013-10-28 through 2013-11-03
5213,108,44,2013,92,20,0,24,0,0,4,2013-10-28 through 2013-11-03
5214,123,44,2013,39,11,0,26,0,0,1,2013-10-28 through 2013-11-03
5215,100,44,2013,7,1,0,1,0,0,1,2013-10-28 through 2013-11-03
5216,13,44,2013,70,12,0,17,0,2,6,2013-10-28 through 2013-11-03
5217,103,44,2013,59,19,1,28,1,3,8,2013-10-28 through 2013-11-03
5218,109,44,2013,90,14,0,17,0,1,5,2013-10-28 through 2013-11-03
5219,1,44,2013,65,6,0,6,0,0,4,2013-10-28 through 2013-11-03
5220,121,44,2013,13,1,0,1,0,0,1,2013-10-28 through 2013-11-03
5221,14,44,2013,80,7,0,7,0,1,3,2013-10-28 through 2013-11-03
5222,115,44,2013,54,7,0,11,0,1,0,2013-10-28 through 2013-11-03
5223,17,44,2013,56,7,0,7,0,3,1,2013-10-28 through 2013-11-03
5224,47,44,2013,47,7,1,10,1,0,1,2013-10-28 through 2013-11-03
5225,110,44,2013,48,10,0,12,0,1,3,2013-10-28 through 2013-11-03
5226,18,44,2013,95,10,0,14,0,2,6,2013-10-28 through 2013-11-03
5227,120,44,2013,59,10,0,15,0,0,3,2013-10-28 through 2013-11-03
5228,19,44,2013,99,10,0,14,0,1,3,2013-10-28 through 2013-11-03
5229,104,44,2013,69,11,0,12,0,1,7,2013-10-28 through 2013-11-03
5230,52,44,2013,43,13,0,16,0,1,5,2013-10-28 through 2013-11-03
5231,7,45,2013,21,4,0,4,0,1,1,2013-11-04 through 2013-11-10
5232,114,45,2013,69,12,0,17,0,2,7,2013-11-04 through 2013-11-10
5233,83,45,2013,31,5,0,8,0,0,0,2013-11-04 through 2013-11-10
5234,111,45,2013,58,7,0,10,0,0,1,2013-11-04 through 2013-11-10
5235,76,45,2013,16,1,0,1,0,0,0,2013-11-04 through 2013-11-10
5236,50,45,2013,29,4,1,5,1,0,3,2013-11-04 through 2013-11-10
5237,78,45,2013,35,5,0,8,0,1,0,2013-11-04 through 2013-11-10
5238,20,45,2013,38,3,1,3,1,0,1,2013-11-04 through 2013-11-10
5239,9,45,2013,23,6,0,6,0,4,2,2013-11-04 through 2013-11-10
5240,10,45,2013,39,7,0,11,0,0,3,2013-11-04 through 2013-11-10
5241,94,45,2013,29,8,0,8,0,1,3,2013-11-04 through 2013-11-10
5242,22,45,2013,7,1,0,1,0,0,0,2013-11-04 through 2013-11-10
5243,70,45,2013,72,15,0,19,0,3,7,2013-11-04 through 2013-11-10
5244,60,45,2013,39,6,0,12,0,0,1,2013-11-04 through 2013-11-10
5245,68,45,2013,45,11,0,16,0,1,2,2013-11-04 through 2013-11-10
5246,112,45,2013,47,9,0,9,0,1,5,2013-11-04 through 2013-11-10
5247,90,45,2013,61,17,0,22,0,4,5,2013-11-04 through 2013-11-10
5248,23,45,2013,37,4,0,5,0,1,3,2013-11-04 through 2013-11-10
5249,69,45,2013,26,6,0,9,0,1,3,2013-11-04 through 2013-11-10
5250,101,45,2013,18,4,0,4,0,1,1,2013-11-04 through 2013-11-10
5251,66,45,2013,64,12,0,14,0,1,4,2013-11-04 through 2013-11-10
5252,48,45,2013,27,8,0,14,0,1,4,2013-11-04 through 2013-11-10
5253,81,45,2013,23,5,0,7,0,2,0,2013-11-04 through 2013-11-10
5254,24,45,2013,22,6,0,6,0,0,5,2013-11-04 through 2013-11-10
5255,72,45,2013,51,12,0,14,0,1,2,2013-11-04 through 2013-11-10
5256,105,45,2013,106,18,0,23,0,2,2,2013-11-04 through 2013-11-10
5257,75,45,2013,64,16,0,33,0,2,4,2013-11-04 through 2013-11-10
5258,113,45,2013,61,17,0,23,0,2,5,2013-11-04 through 2013-11-10
5259,79,45,2013,36,6,0,6,0,1,3,2013-11-04 through 2013-11-10
5260,25,45,2013,33,7,0,7,0,0,5,2013-11-04 through 2013-11-10
5261,63,45,2013,47,10,0,11,0,0,6,2013-11-04 through 2013-11-10
5262,26,45,2013,9,2,0,3,0,0,3,2013-11-04 through 2013-11-10
5263,67,45,2013,45,11,0,17,0,1,4,2013-11-04 through 2013-11-10
5264,61,45,2013,76,19,0,36,0,2,4,2013-11-04 through 2013-11-10
5265,73,45,2013,46,11,0,15,0,0,5,2013-11-04 through 2013-11-10
5266,28,45,2013,11,1,0,1,0,1,0,2013-11-04 through 2013-11-10
5267,77,45,2013,31,11,0,15,0,1,3,2013-11-04 through 2013-11-10
5268,40,45,2013,38,11,1,24,1,1,3,2013-11-04 through 2013-11-10
5269,62,45,2013,53,7,0,7,0,1,2,2013-11-04 through 2013-11-10
5270,30,45,2013,10,2,0,2,0,0,1,2013-11-04 through 2013-11-10
5271,88,45,2013,27,7,0,7,0,2,2,2013-11-04 through 2013-11-10
5272,106,45,2013,60,11,0,23,0,0,3,2013-11-04 through 2013-11-10
5273,71,45,2013,47,9,0,11,0,1,2,2013-11-04 through 2013-11-10
5274,115,45,2013,57,11,0,14,0,1,4,2013-11-04 through 2013-11-10
5275,84,45,2013,54,9,0,11,0,1,2,2013-11-04 through 2013-11-10
5276,32,45,2013,22,2,0,2,0,0,0,2013-11-04 through 2013-11-10
5277,42,45,2013,27,5,0,5,0,0,1,2013-11-04 through 2013-11-10
5278,49,45,2013,38,8,0,13,0,1,2,2013-11-04 through 2013-11-10
5279,122,45,2013,79,17,0,21,0,0,3,2013-11-04 through 2013-11-10
5280,120,45,2013,57,8,0,10,0,0,2,2013-11-04 through 2013-11-10
5281,34,45,2013,35,4,0,4,0,0,2,2013-11-04 through 2013-11-10
5282,5,45,2013,67,4,0,4,0,1,1,2013-11-04 through 2013-11-10
5283,43,45,2013,40,8,0,8,0,1,2,2013-11-04 through 2013-11-10
5284,121,45,2013,16,2,0,3,0,0,0,2013-11-04 through 2013-11-10
5285,107,45,2013,85,14,1,18,1,0,4,2013-11-04 through 2013-11-10
5286,41,45,2013,31,8,1,10,1,0,5,2013-11-04 through 2013-11-10
5287,46,45,2013,20,3,0,4,0,0,1,2013-11-04 through 2013-11-10
5288,33,45,2013,22,3,0,3,0,1,1,2013-11-04 through 2013-11-10
5289,45,45,2013,33,10,1,14,2,0,3,2013-11-04 through 2013-11-10
5290,108,45,2013,74,12,0,17,0,3,1,2013-11-04 through 2013-11-10
5291,123,45,2013,34,8,0,12,0,0,2,2013-11-04 through 2013-11-10
5292,100,45,2013,11,1,0,2,0,0,0,2013-11-04 through 2013-11-10
5293,13,45,2013,61,11,0,13,0,2,5,2013-11-04 through 2013-11-10
5294,103,45,2013,58,13,0,15,0,0,8,2013-11-04 through 2013-11-10
5295,109,45,2013,112,24,0,26,0,2,11,2013-11-04 through 2013-11-10
5296,14,45,2013,88,12,0,14,0,3,8,2013-11-04 through 2013-11-10
5297,1,45,2013,43,5,0,5,0,1,2,2013-11-04 through 2013-11-10
5298,44,45,2013,24,3,0,3,0,1,1,2013-11-04 through 2013-11-10
5299,17,45,2013,68,8,0,9,0,3,2,2013-11-04 through 2013-11-10
5300,52,45,2013,44,5,0,7,0,0,1,2013-11-04 through 2013-11-10
5301,102,45,2013,54,9,0,12,0,0,4,2013-11-04 through 2013-11-10
5302,110,45,2013,61,13,1,14,1,0,5,2013-11-04 through 2013-11-10
5303,18,45,2013,100,9,0,10,0,3,3,2013-11-04 through 2013-11-10
5304,6,45,2013,35,7,0,7,0,3,2,2013-11-04 through 2013-11-10
5305,47,45,2013,54,13,0,21,0,0,5,2013-11-04 through 2013-11-10
5306,19,45,2013,108,12,0,15,0,1,7,2013-11-04 through 2013-11-10
5307,104,45,2013,57,11,0,13,0,2,2,2013-11-04 through 2013-11-10
5308,94,46,2013,40,5,0,6,0,0,1,2013-11-11 through 2013-11-17
5309,111,46,2013,70,12,0,15,0,0,1,2013-11-11 through 2013-11-17
5310,76,46,2013,28,6,0,7,0,0,1,2013-11-11 through 2013-11-17
5311,20,46,2013,43,4,0,4,0,0,2,2013-11-11 through 2013-11-17
5312,77,46,2013,42,10,0,19,0,1,5,2013-11-11 through 2013-11-17
5313,5,46,2013,49,6,0,10,0,1,1,2013-11-11 through 2013-11-17
5314,66,46,2013,53,14,0,15,0,4,6,2013-11-11 through 2013-11-17
5315,10,46,2013,57,7,0,9,0,1,1,2013-11-11 through 2013-11-17
5316,67,46,2013,65,15,0,18,0,3,2,2013-11-11 through 2013-11-17
5317,22,46,2013,9,0,0,0,0,0,0,2013-11-11 through 2013-11-17
5318,81,46,2013,12,5,0,6,0,2,0,2013-11-11 through 2013-11-17
5319,112,46,2013,43,5,0,6,0,0,5,2013-11-11 through 2013-11-17
5320,83,46,2013,37,12,0,12,0,2,5,2013-11-11 through 2013-11-17
5321,23,46,2013,22,4,1,6,1,0,2,2013-11-11 through 2013-11-17
5322,79,46,2013,45,14,0,20,0,4,4,2013-11-11 through 2013-11-17
5323,101,46,2013,20,6,0,14,0,0,0,2013-11-11 through 2013-11-17
5324,71,46,2013,37,12,0,20,0,1,4,2013-11-11 through 2013-11-17
5325,60,46,2013,22,5,0,6,0,0,2,2013-11-11 through 2013-11-17
5326,9,46,2013,33,7,0,12,0,0,4,2013-11-11 through 2013-11-17
5327,24,46,2013,25,4,0,6,0,2,1,2013-11-11 through 2013-11-17
5328,75,46,2013,74,18,0,34,0,3,3,2013-11-11 through 2013-11-17
5329,105,46,2013,103,27,1,36,1,0,6,2013-11-11 through 2013-11-17
5330,78,46,2013,24,1,0,1,0,1,0,2013-11-11 through 2013-11-17
5331,48,46,2013,21,5,0,5,0,0,4,2013-11-11 through 2013-11-17
5332,90,46,2013,63,21,0,24,0,4,6,2013-11-11 through 2013-11-17
5333,113,46,2013,46,12,0,19,0,0,2,2013-11-11 through 2013-11-17
5334,63,46,2013,37,6,0,9,0,0,3,2013-11-11 through 2013-11-17
5335,25,46,2013,38,7,0,8,0,0,2,2013-11-11 through 2013-11-17
5336,7,46,2013,21,3,0,4,0,0,1,2013-11-11 through 2013-11-17
5337,26,46,2013,16,6,0,6,0,1,3,2013-11-11 through 2013-11-17
5338,72,46,2013,50,10,0,18,0,0,1,2013-11-11 through 2013-11-17
5339,122,46,2013,54,11,0,13,0,0,3,2013-11-11 through 2013-11-17
5340,69,46,2013,30,7,0,8,0,0,3,2013-11-11 through 2013-11-17
5341,114,46,2013,66,8,0,8,0,1,5,2013-11-11 through 2013-11-17
5342,88,46,2013,23,8,0,9,0,2,3,2013-11-11 through 2013-11-17
5343,61,46,2013,50,13,0,16,0,1,5,2013-11-11 through 2013-11-17
5344,68,46,2013,39,7,0,12,0,0,2,2013-11-11 through 2013-11-17
5345,28,46,2013,17,3,0,3,0,1,1,2013-11-11 through 2013-11-17
5346,84,46,2013,59,9,0,11,0,0,4,2013-11-11 through 2013-11-17
5347,45,46,2013,28,6,0,8,0,0,1,2013-11-11 through 2013-11-17
5348,70,46,2013,60,16,0,18,0,1,5,2013-11-11 through 2013-11-17
5349,30,46,2013,20,6,0,10,0,0,2,2013-11-11 through 2013-11-17
5350,73,46,2013,38,8,0,11,0,0,4,2013-11-11 through 2013-11-17
5351,49,46,2013,27,4,0,6,0,0,0,2013-11-11 through 2013-11-17
5352,106,46,2013,59,12,0,16,0,1,2,2013-11-11 through 2013-11-17
5353,46,46,2013,33,11,0,22,0,0,3,2013-11-11 through 2013-11-17
5354,32,46,2013,19,4,0,4,0,0,3,2013-11-11 through 2013-11-17
5355,50,46,2013,29,8,0,11,0,0,2,2013-11-11 through 2013-11-17
5356,33,46,2013,16,3,0,5,0,0,0,2013-11-11 through 2013-11-17
5357,34,46,2013,33,9,0,14,0,0,4,2013-11-11 through 2013-11-17
5358,102,46,2013,77,18,0,30,0,3,3,2013-11-11 through 2013-11-17
5359,40,46,2013,39,11,0,14,0,1,3,2013-11-11 through 2013-11-17
5360,107,46,2013,72,8,0,9,0,0,2,2013-11-11 through 2013-11-17
5361,121,46,2013,12,1,0,1,0,0,0,2013-11-11 through 2013-11-17
5362,41,46,2013,29,6,0,7,0,0,4,2013-11-11 through 2013-11-17
5363,42,46,2013,21,7,0,9,0,0,1,2013-11-11 through 2013-11-17
5364,43,46,2013,45,14,0,21,0,0,6,2013-11-11 through 2013-11-17
5365,120,46,2013,69,15,0,17,0,0,7,2013-11-11 through 2013-11-17
5366,52,46,2013,62,13,0,17,0,0,3,2013-11-11 through 2013-11-17
5367,108,46,2013,83,13,0,20,0,1,1,2013-11-11 through 2013-11-17
5368,62,46,2013,40,12,0,15,0,1,6,2013-11-11 through 2013-11-17
5369,123,46,2013,33,1,0,2,0,0,0,2013-11-11 through 2013-11-17
5370,100,46,2013,8,2,0,3,0,0,2,2013-11-11 through 2013-11-17
5371,13,46,2013,54,10,0,10,0,1,8,2013-11-11 through 2013-11-17
5372,103,46,2013,61,13,0,18,0,1,6,2013-11-11 through 2013-11-17
5373,109,46,2013,99,15,1,15,1,0,9,2013-11-11 through 2013-11-17
5374,14,46,2013,74,9,0,9,0,0,5,2013-11-11 through 2013-11-17
5375,44,46,2013,27,6,0,13,0,0,1,2013-11-11 through 2013-11-17
5376,17,46,2013,63,10,0,14,0,2,3,2013-11-11 through 2013-11-17
5377,1,46,2013,55,5,0,5,0,0,5,2013-11-11 through 2013-11-17
5378,110,46,2013,57,8,1,9,2,1,5,2013-11-11 through 2013-11-17
5379,115,46,2013,37,6,0,10,0,1,1,2013-11-11 through 2013-11-17
5380,18,46,2013,76,5,0,7,0,2,3,2013-11-11 through 2013-11-17
5381,47,46,2013,62,17,1,22,1,1,6,2013-11-11 through 2013-11-17
5382,6,46,2013,32,3,0,3,0,1,1,2013-11-11 through 2013-11-17
5383,19,46,2013,103,15,0,17,0,2,7,2013-11-11 through 2013-11-17
5384,104,46,2013,51,9,0,10,0,1,1,2013-11-11 through 2013-11-17
5385,88,47,2013,28,5,0,7,0,1,0,2013-11-18 through 2013-11-24
5386,60,47,2013,29,5,0,7,0,1,3,2013-11-18 through 2013-11-24
5387,71,47,2013,45,10,0,14,0,2,3,2013-11-18 through 2013-11-24
5388,111,47,2013,62,9,0,12,0,0,0,2013-11-18 through 2013-11-24
5389,76,47,2013,29,4,0,4,0,1,1,2013-11-18 through 2013-11-24
5390,20,47,2013,37,5,0,5,0,2,2,2013-11-18 through 2013-11-24
5391,94,47,2013,37,7,0,8,0,1,1,2013-11-18 through 2013-11-24
5392,10,47,2013,48,6,0,6,0,0,1,2013-11-18 through 2013-11-24
5393,7,47,2013,16,1,0,1,0,0,0,2013-11-18 through 2013-11-24
5394,22,47,2013,15,1,0,2,0,0,0,2013-11-18 through 2013-11-24
5395,84,47,2013,62,10,0,13,0,1,5,2013-11-18 through 2013-11-24
5396,122,47,2013,57,12,0,16,0,0,1,2013-11-18 through 2013-11-24
5397,68,47,2013,41,7,0,12,0,0,1,2013-11-18 through 2013-11-24
5398,112,47,2013,51,8,0,8,0,1,4,2013-11-18 through 2013-11-24
5399,77,47,2013,39,16,0,22,0,2,4,2013-11-18 through 2013-11-24
5400,23,47,2013,36,7,0,14,0,3,0,2013-11-18 through 2013-11-24
5401,75,47,2013,79,24,0,36,0,2,8,2013-11-18 through 2013-11-24
5402,101,47,2013,16,6,0,9,0,1,0,2013-11-18 through 2013-11-24
5403,9,47,2013,24,6,0,7,0,2,2,2013-11-18 through 2013-11-24
5404,42,47,2013,21,8,0,13,0,1,1,2013-11-18 through 2013-11-24
5405,69,47,2013,25,4,0,6,0,0,0,2013-11-18 through 2013-11-24
5406,48,47,2013,28,6,0,11,0,0,5,2013-11-18 through 2013-11-24
5407,78,47,2013,38,6,0,6,0,1,2,2013-11-18 through 2013-11-24
5408,105,47,2013,108,20,0,33,0,1,2,2013-11-18 through 2013-11-24
5409,73,47,2013,37,10,0,11,0,1,4,2013-11-18 through 2013-11-24
5410,113,47,2013,74,15,0,18,0,0,2,2013-11-18 through 2013-11-24
5411,63,47,2013,47,11,1,14,1,0,5,2013-11-18 through 2013-11-24
5412,25,47,2013,41,11,0,17,0,0,4,2013-11-18 through 2013-11-24
5413,67,47,2013,68,18,0,23,0,2,6,2013-11-18 through 2013-11-24
5414,24,47,2013,21,3,0,3,0,0,0,2013-11-18 through 2013-11-24
5415,70,47,2013,50,16,0,21,0,2,6,2013-11-18 through 2013-11-24
5416,26,47,2013,14,1,0,1,0,0,0,2013-11-18 through 2013-11-24
5417,83,47,2013,38,10,0,14,0,2,1,2013-11-18 through 2013-11-24
5418,40,47,2013,33,5,0,7,0,0,1,2013-11-18 through 2013-11-24
5419,66,47,2013,63,15,0,18,0,0,8,2013-11-18 through 2013-11-24
5420,114,47,2013,66,16,0,20,0,2,3,2013-11-18 through 2013-11-24
5421,72,47,2013,51,12,0,13,0,1,9,2013-11-18 through 2013-11-24
5422,62,47,2013,54,12,0,16,0,1,4,2013-11-18 through 2013-11-24
5423,90,47,2013,51,12,0,15,0,5,4,2013-11-18 through 2013-11-24
5424,28,47,2013,19,6,0,7,0,1,3,2013-11-18 through 2013-11-24
5425,79,47,2013,28,1,0,1,0,0,1,2013-11-18 through 2013-11-24
5426,6,47,2013,25,3,0,3,0,1,1,2013-11-18 through 2013-11-24
5427,81,47,2013,18,4,0,9,0,0,1,2013-11-18 through 2013-11-24
5428,30,47,2013,28,2,0,3,0,0,0,2013-11-18 through 2013-11-24
5429,106,47,2013,48,7,0,12,0,0,2,2013-11-18 through 2013-11-24
5430,49,47,2013,39,10,0,15,0,0,2,2013-11-18 through 2013-11-24
5431,121,47,2013,14,2,0,2,0,0,0,2013-11-18 through 2013-11-24
5432,115,47,2013,50,14,0,15,0,0,6,2013-11-18 through 2013-11-24
5433,32,47,2013,15,4,1,8,1,2,2,2013-11-18 through 2013-11-24
5434,33,47,2013,26,5,0,8,0,0,2,2013-11-18 through 2013-11-24
5435,52,47,2013,44,11,0,16,0,0,6,2013-11-18 through 2013-11-24
5436,45,47,2013,25,4,0,4,0,0,3,2013-11-18 through 2013-11-24
5437,5,47,2013,56,6,0,6,0,4,0,2013-11-18 through 2013-11-24
5438,50,47,2013,11,1,0,5,0,0,0,2013-11-18 through 2013-11-24
5439,120,47,2013,41,7,0,11,0,0,1,2013-11-18 through 2013-11-24
5440,41,47,2013,27,12,1,17,1,0,7,2013-11-18 through 2013-11-24
5441,107,47,2013,72,9,0,10,0,0,3,2013-11-18 through 2013-11-24
5442,47,47,2013,51,11,0,13,0,0,2,2013-11-18 through 2013-11-24
5443,61,47,2013,62,12,0,18,0,1,2,2013-11-18 through 2013-11-24
5444,108,47,2013,91,18,0,28,0,3,4,2013-11-18 through 2013-11-24
5445,123,47,2013,31,6,0,7,0,0,1,2013-11-18 through 2013-11-24
5446,43,47,2013,39,11,0,15,0,0,5,2013-11-18 through 2013-11-24
5447,100,47,2013,7,1,0,1,0,0,0,2013-11-18 through 2013-11-24
5448,46,47,2013,32,9,1,18,1,1,4,2013-11-18 through 2013-11-24
5449,13,47,2013,63,5,0,5,0,1,2,2013-11-18 through 2013-11-24
5450,103,47,2013,69,15,0,21,0,2,5,2013-11-18 through 2013-11-24
5451,34,47,2013,30,6,0,8,0,0,6,2013-11-18 through 2013-11-24
5452,109,47,2013,90,15,0,17,0,0,6,2013-11-18 through 2013-11-24
5453,14,47,2013,61,6,0,6,0,0,4,2013-11-18 through 2013-11-24
5454,17,47,2013,60,10,0,10,0,2,7,2013-11-18 through 2013-11-24
5455,1,47,2013,52,7,1,8,1,0,7,2013-11-18 through 2013-11-24
5456,102,47,2013,60,8,0,12,0,0,1,2013-11-18 through 2013-11-24
5457,110,47,2013,69,12,0,17,0,2,5,2013-11-18 through 2013-11-24
5458,18,47,2013,108,12,0,13,0,3,4,2013-11-18 through 2013-11-24
5459,44,47,2013,39,11,0,14,0,0,8,2013-11-18 through 2013-11-24
5460,19,47,2013,119,17,0,18,0,6,8,2013-11-18 through 2013-11-24
5461,104,47,2013,74,13,0,17,0,0,1,2013-11-18 through 2013-11-24
5462,77,48,2013,47,15,0,19,0,2,7,2013-11-25 through 2013-12-01
5463,111,48,2013,73,12,0,26,0,0,4,2013-11-25 through 2013-12-01
5464,72,48,2013,53,8,0,12,0,0,2,2013-11-25 through 2013-12-01
5465,20,48,2013,38,4,0,6,0,2,1,2013-11-25 through 2013-12-01
5466,79,48,2013,30,6,0,6,0,1,3,2013-11-25 through 2013-12-01
5467,44,48,2013,31,7,0,8,0,0,4,2013-11-25 through 2013-12-01
5468,83,48,2013,32,6,0,8,0,1,1,2013-11-25 through 2013-12-01
5469,102,48,2013,57,5,0,6,0,0,3,2013-11-25 through 2013-12-01
5470,68,48,2013,49,9,0,10,0,0,5,2013-11-25 through 2013-12-01
5471,22,48,2013,4,1,0,1,0,0,0,2013-11-25 through 2013-12-01
5472,71,48,2013,55,10,0,11,0,1,4,2013-11-25 through 2013-12-01
5473,115,48,2013,61,10,0,11,0,1,4,2013-11-25 through 2013-12-01
5474,9,48,2013,16,5,0,5,0,1,1,2013-11-25 through 2013-12-01
5475,10,48,2013,39,7,0,7,0,1,4,2013-11-25 through 2013-12-01
5476,66,48,2013,74,17,0,21,0,2,10,2013-11-25 through 2013-12-01
5477,61,48,2013,73,16,1,32,1,1,6,2013-11-25 through 2013-12-01
5478,63,48,2013,42,6,0,8,0,0,2,2013-11-25 through 2013-12-01
5479,47,48,2013,59,12,0,21,0,0,2,2013-11-25 through 2013-12-01
5480,90,48,2013,51,16,0,22,0,0,10,2013-11-25 through 2013-12-01
5481,112,48,2013,50,10,0,13,0,0,2,2013-11-25 through 2013-12-01
5482,76,48,2013,27,5,0,6,0,0,3,2013-11-25 through 2013-12-01
5483,23,48,2013,26,7,0,8,0,0,4,2013-11-25 through 2013-12-01
5484,88,48,2013,17,7,0,8,0,2,4,2013-11-25 through 2013-12-01
5485,101,48,2013,12,2,0,2,0,1,1,2013-11-25 through 2013-12-01
5486,69,48,2013,24,9,0,15,0,0,3,2013-11-25 through 2013-12-01
5487,24,48,2013,28,4,0,5,0,0,3,2013-11-25 through 2013-12-01
5488,70,48,2013,58,16,0,20,0,1,7,2013-11-25 through 2013-12-01
5489,105,48,2013,115,22,1,37,1,0,3,2013-11-25 through 2013-12-01
5490,7,48,2013,16,4,0,5,0,1,1,2013-11-25 through 2013-12-01
5491,113,48,2013,57,12,0,18,0,0,4,2013-11-25 through 2013-12-01
5492,94,48,2013,15,3,0,4,0,1,1,2013-11-25 through 2013-12-01
5493,25,48,2013,35,8,0,10,0,0,4,2013-11-25 through 2013-12-01
5494,84,48,2013,38,12,0,18,0,0,6,2013-11-25 through 2013-12-01
5495,48,48,2013,20,9,0,11,0,0,7,2013-11-25 through 2013-12-01
5496,81,48,2013,23,10,0,15,0,0,3,2013-11-25 through 2013-12-01
5497,26,48,2013,16,5,0,5,0,0,4,2013-11-25 through 2013-12-01
5498,78,48,2013,37,5,0,7,0,1,1,2013-11-25 through 2013-12-01
5499,62,48,2013,51,10,0,14,0,2,4,2013-11-25 through 2013-12-01
5500,67,48,2013,67,18,0,31,0,1,1,2013-11-25 through 2013-12-01
5501,28,48,2013,11,1,0,1,0,0,0,2013-11-25 through 2013-12-01
5502,73,48,2013,47,11,0,12,0,2,6,2013-11-25 through 2013-12-01
5503,121,48,2013,17,1,0,1,0,0,0,2013-11-25 through 2013-12-01
5504,75,48,2013,85,15,1,27,1,0,7,2013-11-25 through 2013-12-01
5505,50,48,2013,28,2,0,3,0,0,0,2013-11-25 through 2013-12-01
5506,52,48,2013,45,10,0,14,0,0,5,2013-11-25 through 2013-12-01
5507,45,48,2013,45,17,0,21,0,0,4,2013-11-25 through 2013-12-01
5508,5,48,2013,57,8,0,8,0,0,3,2013-11-25 through 2013-12-01
5509,30,48,2013,13,3,0,6,0,0,2,2013-11-25 through 2013-12-01
5510,32,48,2013,26,6,0,8,0,0,5,2013-11-25 through 2013-12-01
5511,33,48,2013,31,6,0,6,0,0,3,2013-11-25 through 2013-12-01
5512,6,48,2013,17,4,0,4,0,2,0,2013-11-25 through 2013-12-01
5513,120,48,2013,53,13,0,20,0,0,3,2013-11-25 through 2013-12-01
5514,49,48,2013,35,13,0,17,0,1,4,2013-11-25 through 2013-12-01
5515,40,48,2013,34,7,0,7,0,0,3,2013-11-25 through 2013-12-01
5516,107,48,2013,64,11,0,15,0,0,0,2013-11-25 through 2013-12-01
5517,41,48,2013,32,5,0,7,0,0,1,2013-11-25 through 2013-12-01
5518,42,48,2013,16,2,0,4,0,0,0,2013-11-25 through 2013-12-01
5519,46,48,2013,26,4,0,4,0,0,4,2013-11-25 through 2013-12-01
5520,34,48,2013,31,9,0,11,0,2,3,2013-11-25 through 2013-12-01
5521,122,48,2013,51,4,0,5,0,0,1,2013-11-25 through 2013-12-01
5522,108,48,2013,74,12,0,14,0,0,5,2013-11-25 through 2013-12-01
5523,106,48,2013,56,19,1,28,1,0,5,2013-11-25 through 2013-12-01
5524,123,48,2013,34,6,0,12,0,0,0,2013-11-25 through 2013-12-01
5525,43,48,2013,34,8,0,9,0,0,3,2013-11-25 through 2013-12-01
